date,VCB,BID,CTG,MBB,TCB,ACB,VPB,HDB,VIB,TPB,STB,SHB,LPB,SSB,MSB,OCB,NAB,BAB,KLB,PGB,VAB,VBB,SGB,ABB,BVB
2022-02-28,396.978124001,222.506958611,109.27933109500002,94.768295031,164.752341644,81.67283994,173.990944548,41.173969179,52.045362666,52.020117578,61.929335745,47.04069279,31.157352303,61.76495,34.164,31.9319695184,9.26471655,15.682816866,6.140388739,8.45,5.24841161796,8.124651994,5.234446095,14.449113728,9.8896626
2022-03-31,385.697962616,221.523967945,106.97023466400002,90.740795049,161.926400964,79.6181773,170.341339692,40.542143565,52.224110334,49.431000502,59.76133769,46.47148821,29.783202537000005,66.4023,32.552,30.551127593280004,9.26471655,15.61575534,8.514721089,7.755,5.03782720119,7.831936061,5.264938014,13.672836128,9.4116312
2022-04-30,380.099660299,189.717198538,91.450958651,82.075567815,143.840380612,78.796312244,168.040501848,36.189567113,47.725627356,41.373034092,52.22047489,35.41265637,24.943805535,64.1263,29.353999999999996,28.751101512319998,8.125499552,13.977538062,7.532112778,7.37,4.3952747500200005,6.639654090000001,4.53990794,11.17839744,7.8285402
2022-05-31,370.657747436,179.74686464,91.934257904,76.461476931,121.44480072300001,76.02251768,141.937893204,37.312812649,40.158642744,39.840699496,42.134570895,32.16005877,22.822835244,58.97685,26.286,23.942812665920002,7.123537614000001,13.55600847,6.253626128,5.925,3.85531470702,6.018525159,4.079141163999999,10.236513952,7.009057799999999
2022-06-30,351.439694706,170.61909417,86.188366785,66.636817884,116.216810465,72.272758362,132.813881064,34.329191693999995,32.204371518,33.42074593,40.53213755,29.31403587,19.835553144,65.80485,21.788000000000004,20.2194710464,6.1764777,12.492604272,5.683786364,4.585,3.35855146746,4.919055557,3.902965632,8.942717952,6.288906600000001
2022-07-31,350.9383542,189.927839395,89.625161473,70.664317866,123.84685030100002,74.070588172,131.38577481599998,34.539800232,39.860729964,32.76025688,46.56482779,31.83479901,23.121563454,66.31695,23.842,21.846891886719998,6.492164338000001,12.799171248,5.387908025,5.67,3.49894107864,4.969031448,3.845369785,9.801798496,6.6241494
2022-08-31,394.638534973,203.689708719,93.115656078,78.536249649,127.308627634,74.22468787,145.58749806,38.190348224,37.447636446,34.47752841,46.75334936,33.90832998,24.017748083999997,67.17045,24.361999999999995,21.23044459872,6.58824288,12.722529504,5.800676572,5.95,3.53673828165,5.111819708,3.991053398,9.88460144,6.4316952
2022-09-30,343.919587116,172.655289121,76.468681808,66.087613341,106.255369568,66.827902366,123.610529688,34.223887425,32.949153468,30.77878973,38.83544342,27.03721755,19.626443397,63.727999999999994,21.216,18.39478707392,5.723536002,11.956112064,5.570548975,5.23,3.28295706144,4.255090148,4.136737011,8.766761696,5.711544
2022-10-31,345.340051883,175.955329214,81.08687467,58.520795193,80.398012346,67.444301158,112.26501894,29.309688205,29.374200108,25.49487733,30.446233554999996,24.88237164,17.863946958,64.43924999999999,20.67,15.879682138880002,5.14706475,10.806485904,5.070112772,4.895,2.82399102489,4.255090148,4.048649244999999,7.224556864,4.4636958
2022-11-30,380.517444054,209.306798239,89.839961141,57.544431561,84.636923366,66.57106953600001,115.359249144,27.800327016,30.327521004,27.08005105,37.704314,25.24828887,20.01479007,62.78915,21.658,18.39478707392,4.982358678,10.499918928,3.539581611,4.12,2.5000149990900002,3.919537737,3.645478316,6.965797664,4.3209072
